job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salario_por_ano_experiencia,tipo_trabalho,nivel_experiencia_label
AI01788,AI Research Scientist,70196,USD,MI,CT,China,M,China,100,"PyTorch, TensorFlow, Statistics, Spark",Bachelor,2,Media,2025-01-31,2025-02-17,2177,8.6,DataVision Ltd,35098.0,Remoto,Pleno
AI01789,ML Ops Engineer,98487,USD,EN,CT,Switzerland,L,Singapore,50,"Kubernetes, Spark, MLOps",Associate,0,Gaming,2025-02-17,2025-04-16,2441,7.0,DataVision Ltd,,Híbrido,Iniciante
AI01790,Autonomous Systems Engineer,198730,EUR,EX,FT,Netherlands,M,Netherlands,0,"Docker, SQL, Azure, Hadoop, Deep Learning",Associate,17,Media,2025-04-05,2025-05-17,1327,7.3,Smart Analytics,11690.0,Presencial,Executivo
AI01791,Machine Learning Engineer,61132,USD,MI,CT,Japan,M,Germany,0,"TensorFlow, GCP, Linux",Bachelor,2,Healthcare,2024-08-23,2024-10-27,1504,8.4,Machine Intelligence Group,30566.0,Presencial,Pleno
AI01792,Research Scientist,37133,USD,EN,CT,South Korea,S,South Korea,0,"AWS, R, Statistics, Hadoop",Bachelor,0,Telecommunications,2024-12-04,2025-01-12,586,9.8,Advanced Robotics,,Presencial,Iniciante
AI01793,NLP Engineer,86443,USD,EN,FL,Denmark,S,Denmark,100,"TensorFlow, PyTorch, Azure",PhD,1,Government,2024-09-15,2024-11-26,1386,6.8,TechCorp Inc,86443.0,Remoto,Iniciante
AI01794,Deep Learning Engineer,77498,USD,SE,PT,Ireland,M,Ireland,0,"Kubernetes, Python, Mathematics, Scala",Master,9,Government,2024-06-20,2024-08-06,1327,7.7,TechCorp Inc,8610.888888888889,Presencial,Sênior
AI01795,Machine Learning Researcher,83094,USD,SE,FT,Japan,S,Japan,50,"Java, Mathematics, Deep Learning",PhD,5,Automotive,2024-04-01,2024-04-19,1174,7.9,Smart Analytics,16618.8,Híbrido,Sênior
AI01796,AI Product Manager,35197,USD,EN,FT,Japan,S,Japan,50,"Linux, Hadoop, Spark, Statistics, R",PhD,1,Transportation,2024-11-07,2024-11-23,1454,9.8,Cognitive Computing,35197.0,Híbrido,Iniciante
AI01797,Computer Vision Engineer,140278,USD,SE,CT,Sweden,M,Sweden,50,"Scala, Java, Data Visualization, GCP, R",PhD,9,Government,2024-02-29,2024-04-11,2083,6.5,Advanced Robotics,15586.444444444445,Híbrido,Sênior
AI01798,Robotics Engineer,85861,GBP,EN,CT,United Kingdom,L,United Kingdom,50,"Mathematics, Git, NLP, Computer Vision, Deep Learning",PhD,1,Government,2024-07-07,2024-07-28,1833,8.8,Cognitive Computing,85861.0,Híbrido,Iniciante
AI01799,Data Scientist,149846,EUR,SE,CT,Netherlands,M,Netherlands,0,"Tableau, Mathematics, Azure",Master,7,Telecommunications,2024-01-21,2024-03-27,536,7.5,TechCorp Inc,21406.571428571428,Presencial,Sênior
AI01800,AI Specialist,93779,GBP,MI,FT,United Kingdom,S,Singapore,50,"Data Visualization, SQL, Python",Bachelor,4,Media,2024-05-27,2024-07-19,656,8.6,Autonomous Tech,23444.75,Híbrido,Pleno
AI01801,Machine Learning Engineer,75605,USD,MI,FT,Canada,M,Canada,50,"Python, GCP, TensorFlow, Java, SQL",Bachelor,4,Real Estate,2024-10-01,2024-11-30,1117,6.2,DataVision Ltd,18901.25,Híbrido,Pleno
AI01802,Autonomous Systems Engineer,207463,USD,EX,FT,Singapore,L,France,50,"Java, PyTorch, SQL, NLP, TensorFlow",Bachelor,17,Real Estate,2024-09-20,2024-11-11,727,9.6,Smart Analytics,12203.70588235294,Híbrido,Executivo
AI01803,Deep Learning Engineer,80171,USD,SE,FL,Israel,S,Israel,0,"TensorFlow, Python, GCP",Master,9,Automotive,2024-04-05,2024-05-27,1556,7.5,Cognitive Computing,8907.888888888889,Presencial,Sênior
AI01804,Computer Vision Engineer,82542,USD,EN,FL,Singapore,M,Singapore,50,"Deep Learning, Python, TensorFlow, GCP",PhD,1,Gaming,2025-04-24,2025-06-03,1226,8.7,DeepTech Ventures,82542.0,Híbrido,Iniciante
AI01805,Data Analyst,76070,USD,MI,CT,Japan,M,Japan,100,"NLP, TensorFlow, AWS, Python, Scala",Bachelor,3,Manufacturing,2024-02-21,2024-04-05,1707,7.7,Future Systems,25356.666666666668,Remoto,Pleno
AI01806,Machine Learning Researcher,284282,USD,EX,FT,United States,L,United States,0,"Kubernetes, Scala, Deep Learning, Mathematics, Spark",Bachelor,13,Consulting,2024-10-03,2024-10-25,1094,7.1,DataVision Ltd,21867.846153846152,Presencial,Executivo
AI01807,Principal Data Scientist,116501,USD,SE,PT,South Korea,L,South Korea,0,"PyTorch, TensorFlow, R, Computer Vision",Associate,7,Education,2024-05-20,2024-07-16,2441,7.6,Autonomous Tech,16643.0,Presencial,Sênior
AI01808,Principal Data Scientist,34731,USD,EN,PT,South Korea,S,South Korea,0,"Java, Python, TensorFlow, Scala, PyTorch",PhD,0,Transportation,2024-06-05,2024-07-26,777,7.6,Smart Analytics,,Presencial,Iniciante
AI01809,Deep Learning Engineer,69318,USD,EN,FL,Sweden,S,Sweden,50,"Python, Spark, Kubernetes",Master,0,Gaming,2024-02-27,2024-03-26,808,5.4,Digital Transformation LLC,,Híbrido,Iniciante
AI01810,AI Research Scientist,39939,USD,EN,CT,China,S,China,0,"Scala, Linux, MLOps",PhD,1,Gaming,2024-05-18,2024-07-16,1780,7.8,Future Systems,39939.0,Presencial,Iniciante
AI01811,Robotics Engineer,50892,USD,MI,CT,China,S,China,50,"Git, SQL, GCP",Master,3,Gaming,2025-03-14,2025-05-23,509,6.1,Predictive Systems,16964.0,Híbrido,Pleno
AI01812,AI Specialist,109417,USD,MI,PT,Sweden,L,Sweden,50,"Tableau, Computer Vision, Statistics, MLOps",Associate,2,Consulting,2024-11-25,2024-12-27,2050,10.0,Future Systems,54708.5,Híbrido,Pleno
AI01813,Machine Learning Researcher,50703,USD,MI,FL,Japan,S,China,50,"Docker, GCP, PyTorch",Associate,2,Healthcare,2025-02-17,2025-04-08,2320,7.2,Cognitive Computing,25351.5,Híbrido,Pleno
AI01814,Data Engineer,59023,USD,EN,CT,Israel,L,Israel,100,"Linux, Docker, MLOps, AWS, Azure",Master,1,Energy,2024-12-13,2025-02-24,702,9.1,Predictive Systems,59023.0,Remoto,Iniciante
AI01815,Principal Data Scientist,74076,USD,EN,PT,Denmark,M,Denmark,50,"Python, PyTorch, MLOps, SQL, Data Visualization",Associate,1,Technology,2024-10-24,2024-12-02,2111,5.5,TechCorp Inc,74076.0,Híbrido,Iniciante
AI01816,AI Architect,42837,USD,EN,FL,China,S,China,50,"GCP, MLOps, TensorFlow",Associate,0,Telecommunications,2025-03-28,2025-05-30,1492,5.7,DeepTech Ventures,,Híbrido,Iniciante
AI01817,NLP Engineer,103110,GBP,MI,PT,United Kingdom,S,United Kingdom,0,"TensorFlow, Python, Linux, Mathematics",PhD,3,Energy,2024-05-14,2024-07-04,875,7.1,Cognitive Computing,34370.0,Presencial,Pleno
AI01818,Deep Learning Engineer,117984,GBP,SE,PT,United Kingdom,M,United Kingdom,50,"Scala, Docker, AWS, Kubernetes, Python",Associate,7,Technology,2024-09-21,2024-11-26,1634,6.4,AI Innovations,16854.85714285714,Híbrido,Sênior
AI01819,AI Research Scientist,178756,USD,SE,FL,Norway,L,Norway,0,"Linux, GCP, MLOps",Master,8,Technology,2025-04-04,2025-05-26,1936,8.6,DataVision Ltd,22344.5,Presencial,Sênior
AI01820,AI Software Engineer,132253,USD,SE,FT,Switzerland,S,Switzerland,0,"GCP, Spark, SQL",Bachelor,5,Technology,2024-01-01,2024-02-14,821,5.4,AI Innovations,26450.6,Presencial,Sênior
AI01821,Data Analyst,110592,USD,EX,PT,Israel,S,Israel,100,"Spark, Docker, Linux, Tableau, AWS",PhD,17,Technology,2024-11-04,2024-12-29,1272,10.0,Machine Intelligence Group,6505.411764705882,Remoto,Executivo
AI01822,Machine Learning Engineer,91571,USD,SE,FT,Finland,L,France,50,"R, Hadoop, Data Visualization",Bachelor,5,Healthcare,2024-10-12,2024-10-29,1979,9.1,DeepTech Ventures,18314.2,Híbrido,Sênior
AI01823,Autonomous Systems Engineer,63941,USD,MI,FL,India,L,Netherlands,0,"Python, Hadoop, Scala, Git",PhD,4,Manufacturing,2024-01-10,2024-02-19,2252,7.9,Predictive Systems,15985.25,Presencial,Pleno
AI01824,NLP Engineer,45303,USD,EN,FT,Japan,L,Japan,50,"Azure, Linux, Mathematics, Tableau",Associate,0,Real Estate,2024-01-05,2024-01-24,674,9.0,Digital Transformation LLC,,Híbrido,Iniciante
AI01825,Machine Learning Researcher,231990,USD,EX,CT,Singapore,S,Singapore,0,"Hadoop, Computer Vision, Java, Mathematics, Deep Learning",Bachelor,13,Manufacturing,2024-08-21,2024-09-26,1117,8.6,Predictive Systems,17845.384615384617,Presencial,Executivo
AI01826,Data Analyst,96415,USD,SE,PT,Finland,M,Sweden,0,"Python, NLP, SQL, Linux",PhD,9,Automotive,2024-04-26,2024-06-18,1229,5.6,Smart Analytics,10712.777777777777,Presencial,Sênior
AI01827,ML Ops Engineer,68724,USD,EN,FT,Sweden,L,Germany,0,"GCP, Spark, Hadoop",Master,1,Government,2025-01-01,2025-02-21,1223,5.8,DeepTech Ventures,68724.0,Presencial,Iniciante
AI01828,AI Architect,39127,USD,EN,PT,Israel,M,Israel,100,"Data Visualization, SQL, Hadoop, GCP, Deep Learning",Master,1,Education,2024-01-08,2024-02-18,958,6.3,Quantum Computing Inc,39127.0,Remoto,Iniciante
AI01829,Computer Vision Engineer,94480,USD,MI,FT,Singapore,M,Austria,50,"SQL, Statistics, Kubernetes",Master,4,Healthcare,2024-11-20,2024-12-17,903,7.7,Future Systems,23620.0,Híbrido,Pleno
AI01830,AI Consultant,198321,USD,EX,CT,Denmark,M,Denmark,50,"GCP, Kubernetes, Java",Master,17,Energy,2024-08-10,2024-08-26,811,6.9,Neural Networks Co,11665.941176470587,Híbrido,Executivo
AI01831,Data Analyst,88938,USD,MI,FT,Ireland,L,Ireland,100,"Python, MLOps, NLP, Java, GCP",Master,2,Real Estate,2024-09-05,2024-10-15,2345,5.6,DeepTech Ventures,44469.0,Remoto,Pleno
AI01832,ML Ops Engineer,106404,USD,SE,CT,India,L,India,100,"Kubernetes, MLOps, Python",Associate,9,Government,2024-05-05,2024-06-12,2214,9.0,Neural Networks Co,11822.666666666666,Remoto,Sênior
AI01833,Deep Learning Engineer,92286,USD,SE,FL,Ireland,S,Singapore,0,"Python, TensorFlow, Linux",PhD,9,Real Estate,2024-05-19,2024-06-16,1203,5.7,Autonomous Tech,10254.0,Presencial,Sênior
AI01834,Research Scientist,141970,EUR,SE,FL,France,L,France,0,"NLP, SQL, Python, Deep Learning, TensorFlow",Bachelor,6,Media,2024-08-09,2024-09-16,1472,9.1,Predictive Systems,23661.666666666668,Presencial,Sênior
AI01835,AI Architect,60128,USD,MI,PT,Japan,M,Japan,100,"GCP, Hadoop, AWS, Statistics, SQL",PhD,4,Automotive,2024-03-02,2024-03-25,1441,6.8,AI Innovations,15032.0,Remoto,Pleno
AI01836,NLP Engineer,85502,EUR,EN,CT,Germany,L,Germany,50,"Deep Learning, Mathematics, TensorFlow, Tableau, Data Visualization",PhD,1,Transportation,2024-10-08,2024-12-15,1539,6.4,Autonomous Tech,85502.0,Híbrido,Iniciante
AI01837,AI Specialist,128116,USD,SE,FT,Canada,S,Canada,100,"Deep Learning, AWS, Computer Vision, Hadoop, R",PhD,6,Government,2024-03-13,2024-05-10,2065,9.3,Digital Transformation LLC,21352.666666666668,Remoto,Sênior
AI01838,AI Software Engineer,156174,USD,EX,FL,Austria,L,Austria,100,"Azure, Docker, Linux, Tableau",Bachelor,15,Transportation,2025-02-15,2025-03-16,1679,6.2,Cloud AI Solutions,10411.6,Remoto,Executivo
AI01839,AI Research Scientist,104170,EUR,SE,FL,France,M,France,100,"Mathematics, AWS, Statistics, PyTorch",PhD,9,Real Estate,2024-01-15,2024-03-13,1784,9.5,Smart Analytics,11574.444444444445,Remoto,Sênior
AI01840,AI Architect,199683,USD,EX,CT,Sweden,M,Sweden,100,"PyTorch, TensorFlow, Mathematics",Master,16,Retail,2024-04-26,2024-07-04,2477,9.3,Quantum Computing Inc,12480.1875,Remoto,Executivo
AI01841,Data Analyst,97546,USD,EN,FT,Singapore,L,Ireland,50,"Deep Learning, Python, MLOps",Bachelor,1,Education,2024-03-21,2024-04-05,2056,7.4,Algorithmic Solutions,97546.0,Híbrido,Iniciante
AI01842,Machine Learning Researcher,67132,USD,MI,PT,China,M,China,50,"Python, SQL, Hadoop, Kubernetes",Associate,4,Real Estate,2024-07-20,2024-09-26,1137,9.9,TechCorp Inc,16783.0,Híbrido,Pleno
AI01843,Head of AI,77506,USD,MI,FT,Israel,M,Israel,50,"R, Linux, NLP, Mathematics, Statistics",PhD,2,Education,2024-07-08,2024-08-16,1266,6.9,Future Systems,38753.0,Híbrido,Pleno
AI01844,AI Research Scientist,74078,USD,EN,FT,Norway,S,China,100,"Linux, SQL, Deep Learning, MLOps",Associate,1,Manufacturing,2024-06-26,2024-07-10,2088,9.9,Machine Intelligence Group,74078.0,Remoto,Iniciante
AI01845,AI Product Manager,65940,USD,MI,FL,Finland,L,Finland,50,"Linux, Python, SQL",Associate,3,Consulting,2024-03-31,2024-06-02,2307,5.4,Algorithmic Solutions,21980.0,Híbrido,Pleno
AI01846,AI Research Scientist,82425,USD,MI,PT,Australia,M,Norway,0,"SQL, AWS, Deep Learning, PyTorch, Computer Vision",Associate,4,Finance,2024-12-27,2025-02-18,1755,7.3,Future Systems,20606.25,Presencial,Pleno
AI01847,AI Research Scientist,53780,EUR,EN,FT,Germany,M,Germany,100,"Java, Git, NLP",Master,1,Education,2024-09-15,2024-10-13,1561,8.7,Future Systems,53780.0,Remoto,Iniciante
AI01848,Head of AI,121453,USD,SE,FT,Israel,L,Austria,50,"Data Visualization, AWS, Hadoop, Linux, Deep Learning",Associate,9,Retail,2024-04-13,2024-06-25,1743,5.9,TechCorp Inc,13494.777777777777,Híbrido,Sênior
AI01849,Research Scientist,57514,USD,MI,CT,Austria,S,China,0,"Mathematics, MLOps, Computer Vision, Linux, NLP",Bachelor,2,Finance,2024-02-13,2024-03-15,1747,7.3,Neural Networks Co,28757.0,Presencial,Pleno
AI01850,AI Product Manager,184162,GBP,SE,PT,United Kingdom,L,United Kingdom,50,"TensorFlow, Hadoop, Docker, Mathematics",PhD,8,Real Estate,2024-10-30,2024-11-24,1513,5.9,Cognitive Computing,23020.25,Híbrido,Sênior
AI01851,AI Research Scientist,135740,GBP,SE,FT,United Kingdom,S,United Kingdom,0,"AWS, Python, Mathematics, TensorFlow",Master,9,Manufacturing,2025-01-23,2025-04-02,1795,6.2,Cloud AI Solutions,15082.222222222223,Presencial,Sênior
AI01852,Research Scientist,37774,USD,EN,CT,Japan,S,Netherlands,100,"Mathematics, NLP, Tableau, Linux, TensorFlow",PhD,0,Telecommunications,2024-09-07,2024-10-10,1084,7.5,Advanced Robotics,,Remoto,Iniciante
AI01853,AI Specialist,115486,USD,SE,CT,Austria,L,Austria,50,"PyTorch, Mathematics, Tableau, Data Visualization, TensorFlow",PhD,8,Consulting,2024-04-08,2024-06-05,1087,9.4,Cloud AI Solutions,14435.75,Híbrido,Sênior
AI01854,Deep Learning Engineer,38637,USD,EN,PT,India,M,India,100,"Azure, TensorFlow, SQL, Tableau",Associate,0,Retail,2025-02-02,2025-03-17,2176,9.7,DataVision Ltd,,Remoto,Iniciante
AI01855,Deep Learning Engineer,163609,USD,EX,FT,Ireland,M,Ireland,50,"Hadoop, PyTorch, TensorFlow",Bachelor,19,Finance,2024-08-11,2024-09-28,2381,7.6,Smart Analytics,8611.0,Híbrido,Executivo
AI01856,AI Specialist,34174,USD,EN,PT,Finland,S,Germany,0,"SQL, TensorFlow, R",PhD,0,Government,2024-06-21,2024-07-27,2141,9.9,Smart Analytics,,Presencial,Iniciante
AI01857,Machine Learning Researcher,63724,USD,EN,FT,Australia,L,Switzerland,100,"Data Visualization, SQL, Deep Learning",Associate,0,Media,2025-04-03,2025-06-08,862,6.0,DataVision Ltd,,Remoto,Iniciante
AI01858,Head of AI,47715,USD,EN,FT,Finland,L,Canada,0,"Hadoop, GCP, NLP, Linux, SQL",Master,1,Transportation,2024-09-19,2024-11-03,1307,9.1,Advanced Robotics,47715.0,Presencial,Iniciante
AI01859,AI Research Scientist,48152,USD,EN,FL,Ireland,L,Ireland,0,"R, Azure, Python, Spark, Scala",PhD,0,Real Estate,2025-03-01,2025-04-21,846,8.9,Algorithmic Solutions,,Presencial,Iniciante
AI01860,AI Software Engineer,74426,GBP,EN,CT,United Kingdom,S,United Kingdom,50,"Deep Learning, Spark, Kubernetes, Git, Python",PhD,1,Automotive,2025-03-23,2025-05-18,2362,6.8,TechCorp Inc,74426.0,Híbrido,Iniciante
AI01861,Data Analyst,39414,USD,EN,FT,India,S,India,100,"Linux, Tableau, AWS, Java, PyTorch",Associate,1,Government,2024-04-08,2024-05-08,1917,6.0,DataVision Ltd,39414.0,Remoto,Iniciante
AI01862,AI Architect,58685,USD,EN,PT,Japan,L,Japan,0,"Tableau, Python, Docker",Master,1,Government,2024-06-19,2024-08-29,1501,6.2,Future Systems,58685.0,Presencial,Iniciante
AI01863,Deep Learning Engineer,69092,USD,SE,FL,Ireland,S,Ireland,0,"Kubernetes, Hadoop, Data Visualization, NLP",Master,9,Consulting,2024-10-19,2024-11-20,514,6.2,TechCorp Inc,7676.888888888889,Presencial,Sênior
AI01864,NLP Engineer,95706,USD,MI,CT,Australia,L,Australia,100,"Python, TensorFlow, PyTorch",PhD,2,Automotive,2025-01-20,2025-03-18,518,6.3,Quantum Computing Inc,47853.0,Remoto,Pleno
AI01865,ML Ops Engineer,50027,USD,MI,FL,Japan,S,Japan,0,"Hadoop, AWS, R",Associate,2,Manufacturing,2024-06-03,2024-06-30,680,9.1,TechCorp Inc,25013.5,Presencial,Pleno
AI01866,Machine Learning Researcher,43498,USD,EN,CT,Israel,L,Israel,50,"Tableau, Java, Kubernetes, Azure, SQL",PhD,1,Government,2024-09-26,2024-11-02,1734,6.9,DataVision Ltd,43498.0,Híbrido,Iniciante
AI01867,Robotics Engineer,75426,USD,EN,FT,Canada,M,Canada,100,"Python, Computer Vision, NLP",PhD,1,Gaming,2024-06-16,2024-07-31,969,8.1,Future Systems,75426.0,Remoto,Iniciante
AI01868,Computer Vision Engineer,259535,USD,EX,FL,Australia,L,Israel,0,"Docker, Scala, Deep Learning, Python, Spark",PhD,19,Media,2024-01-04,2024-01-22,2414,7.7,DataVision Ltd,13659.736842105263,Presencial,Executivo
AI01869,Data Engineer,228323,EUR,EX,FL,France,M,France,0,"PyTorch, Hadoop, SQL",Master,12,Consulting,2024-07-22,2024-08-21,996,8.5,Neural Networks Co,19026.916666666668,Presencial,Executivo
AI01870,Data Scientist,58509,USD,EN,PT,Canada,M,India,0,"AWS, R, Statistics, SQL",Bachelor,0,Energy,2025-01-18,2025-02-28,1976,7.5,Quantum Computing Inc,,Presencial,Iniciante
AI01871,Robotics Engineer,236661,GBP,EX,PT,United Kingdom,S,United Kingdom,50,"R, Linux, Java, Computer Vision",PhD,10,Consulting,2024-11-22,2025-01-06,2300,6.4,Advanced Robotics,23666.1,Híbrido,Executivo
AI01872,Data Analyst,73979,USD,MI,CT,Canada,M,Norway,100,"Git, Python, MLOps, Statistics, Deep Learning",Associate,4,Government,2024-03-10,2024-04-09,1005,8.8,Digital Transformation LLC,18494.75,Remoto,Pleno
AI01873,Data Scientist,69797,USD,EN,FT,Australia,L,Australia,50,"Docker, Data Visualization, AWS, MLOps",Associate,0,Finance,2025-03-18,2025-04-28,1693,9.9,Future Systems,,Híbrido,Iniciante
AI01874,AI Architect,63533,USD,MI,FT,South Korea,L,South Korea,100,"Kubernetes, SQL, NLP, AWS, Deep Learning",Bachelor,3,Real Estate,2025-03-20,2025-05-27,2281,6.5,AI Innovations,21177.666666666668,Remoto,Pleno
AI01875,Research Scientist,171132,USD,EX,FT,Finland,L,Finland,50,"Java, Kubernetes, Linux, Python, Computer Vision",Associate,17,Retail,2024-12-05,2025-02-01,2173,5.2,DataVision Ltd,10066.588235294117,Híbrido,Executivo
AI01876,Head of AI,73586,USD,EN,FL,Norway,S,Norway,50,"Python, Kubernetes, Spark",Bachelor,1,Technology,2024-06-06,2024-06-20,2062,6.4,Advanced Robotics,73586.0,Híbrido,Iniciante
AI01877,Data Analyst,117499,USD,EN,PT,Switzerland,L,Japan,0,"GCP, Kubernetes, Deep Learning",Associate,0,Media,2024-03-24,2024-04-24,512,9.8,DataVision Ltd,,Presencial,Iniciante
AI01878,AI Consultant,63608,USD,EN,FL,Sweden,S,Sweden,100,"Spark, Hadoop, Python, Git, NLP",Master,0,Education,2024-05-24,2024-06-26,508,8.5,Advanced Robotics,,Remoto,Iniciante
AI01879,Deep Learning Engineer,77481,USD,MI,FT,China,M,China,50,"AWS, Statistics, SQL, GCP",PhD,3,Transportation,2024-01-02,2024-02-06,559,8.9,Future Systems,25827.0,Híbrido,Pleno
AI01880,Head of AI,228223,USD,EX,PT,Sweden,S,Sweden,50,"SQL, Deep Learning, PyTorch",PhD,10,Government,2024-02-09,2024-03-12,1024,7.9,Quantum Computing Inc,22822.3,Híbrido,Executivo
AI01881,ML Ops Engineer,143094,USD,EX,PT,Ireland,M,Ireland,50,"NLP, PyTorch, TensorFlow",PhD,18,Finance,2024-04-02,2024-06-03,829,8.7,Autonomous Tech,7949.666666666667,Híbrido,Executivo
AI01882,Research Scientist,253257,USD,EX,FL,Denmark,L,United States,0,"Python, Docker, Computer Vision",Bachelor,12,Manufacturing,2024-04-10,2024-06-09,2337,5.7,Predictive Systems,21104.75,Presencial,Executivo
AI01883,Data Engineer,88152,USD,SE,PT,South Korea,M,South Korea,50,"Tableau, Python, MLOps",Master,9,Transportation,2025-03-25,2025-05-05,2196,6.1,TechCorp Inc,9794.666666666666,Híbrido,Sênior
AI01884,Robotics Engineer,105675,USD,MI,CT,Sweden,L,Sweden,100,"Mathematics, Python, Linux",PhD,4,Gaming,2024-03-13,2024-04-15,1734,6.1,DataVision Ltd,26418.75,Remoto,Pleno
AI01885,Principal Data Scientist,85522,USD,SE,FL,Japan,L,Norway,0,"Kubernetes, GCP, R",Associate,5,Transportation,2024-05-25,2024-06-25,1977,6.3,Algorithmic Solutions,17104.4,Presencial,Sênior
AI01886,AI Consultant,91939,USD,MI,FL,Canada,S,Japan,0,"Docker, Tableau, Hadoop, TensorFlow",Master,3,Transportation,2025-02-24,2025-05-03,2286,8.0,Neural Networks Co,30646.333333333332,Presencial,Pleno
AI01887,Machine Learning Researcher,56259,USD,EN,PT,Canada,L,United States,0,"Mathematics, Docker, Kubernetes",Associate,0,Education,2024-08-08,2024-10-18,1237,6.4,Predictive Systems,,Presencial,Iniciante
AI01888,Autonomous Systems Engineer,168449,USD,SE,FT,Sweden,L,United States,50,"Data Visualization, Scala, GCP, Python, Docker",Associate,7,Telecommunications,2025-04-05,2025-05-04,2159,7.5,Future Systems,24064.14285714286,Híbrido,Sênior
AI01889,Data Scientist,38337,USD,EN,FL,India,M,United Kingdom,0,"Python, Scala, Linux, SQL, Git",Bachelor,0,Healthcare,2024-01-28,2024-03-24,1893,8.9,Algorithmic Solutions,,Presencial,Iniciante
AI01890,ML Ops Engineer,97183,USD,SE,FT,Finland,S,Finland,100,"Spark, Linux, MLOps, AWS",Bachelor,9,Manufacturing,2024-06-22,2024-08-12,1091,6.6,Algorithmic Solutions,10798.111111111111,Remoto,Sênior
AI01891,Deep Learning Engineer,122921,USD,SE,PT,Canada,S,Canada,0,"SQL, PyTorch, Data Visualization, MLOps, NLP",Master,6,Manufacturing,2024-07-14,2024-07-30,2146,8.5,Algorithmic Solutions,20486.833333333332,Presencial,Sênior
AI01892,Deep Learning Engineer,211354,USD,EX,PT,Sweden,S,Netherlands,50,"Linux, GCP, Scala, Java, NLP",PhD,16,Telecommunications,2025-03-12,2025-04-05,2332,6.6,Algorithmic Solutions,13209.625,Híbrido,Executivo
